編號	名稱	描述#材料名称不要超过4字	功能描述	類型	細分子類	圖示	音效	打開是否彈窗	職業限制	等級限制	品質	夥伴使用前提品質	堆疊數量	背包排序優先順序	天生強化等級	強化消耗比率	普通防禦	普通防禦強化值	絕技防禦	絕技防禦強化值	生命	生命強化值	普通攻擊	普通攻擊強化值	法術攻擊	法術攻擊強化值	絕技攻擊	絕技攻擊強化值	先攻值	強化先攻值係數	金幣價格	合成價格	售出價格	是否可以賣出	是否可銷毀	基礎裝備	材料	生成物品	給予金幣	給予銅幣	給予經驗	給予體力	給予聲望	給予命格	給予掉落	给予鲜花类型（1 2 3）	產出副本	下一等級卷軸	穿戴位置	通過此副本可使用直接製作功能	職業對應禮包	禮包id	是否是等級開禮包	等級開禮包(职业&等级&礼包id)	是否能批量打開（1能0不能）
30100106	六階力量藥劑	永久增加力量的藥劑。服用次數越多，藥效越差。	力量+35	3	1	30100106	0	0	1|2|3|4|5	1	3	0	60	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	1200	74	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30100107	七階力量藥劑	永久增加力量的藥劑。服用次數越多，藥效越差。	力量+40	3	1	30100107	0	0	1|2|3|4|5	1	4	0	60	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2600	0	100	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30100201	一階意志藥劑	永久增加意志的藥劑。服用次數越多，藥效越差。	意志+10	3	3	30100201	0	0	1|2|3|4|5	1	2	0	60	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	20	5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30100202	二階意志藥劑	永久增加意志的藥劑。服用次數越多，藥效越差。	意志+15	3	3	30100202	0	0	1|2|3|4|5	1	2	0	60	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	100	9	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30100203	三階意志藥劑	永久增加意志的藥劑。服用次數越多，藥效越差。	意志+20	3	3	30100203	0	0	1|2|3|4|5	1	2	0	60	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	200	19	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30100204	四階意志藥劑	永久增加意志的藥劑。服用次數越多，藥效越差。	意志+25	3	3	30100204	0	0	1|2|3|4|5	1	3	0	60	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	630	420	33	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30100205	五階意志藥劑	永久增加意志的藥劑。服用次數越多，藥效越差。	意志+30	3	3	30100205	0	0	1|2|3|4|5	1	3	0	60	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1230	820	51	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30100206	六階意志藥劑	永久增加意志的藥劑。服用次數越多，藥效越差。	意志+35	3	3	30100206	0	0	1|2|3|4|5	1	3	0	60	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	1200	74	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30100207	七階意志藥劑	永久增加意志的藥劑。服用次數越多，藥效越差。	意志+40	3	3	30100207	0	0	1|2|3|4|5	1	4	0	60	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2600	0	100	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30100301	一階智力藥劑	永久增加智力的藥劑。服用次數越多，藥效越差。	智力+10	3	2	30100301	0	0	1|2|3|4|5	1	2	0	60	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	20	5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30100302	二階智力藥劑	永久增加智力的藥劑。服用次數越多，藥效越差。	智力+15	3	2	30100302	0	0	1|2|3|4|5	1	2	0	60	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	100	9	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30100303	三階智力藥劑	永久增加智力的藥劑。服用次數越多，藥效越差。	智力+20	3	2	30100303	0	0	1|2|3|4|5	1	2	0	60	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	200	19	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30100304	四階智力藥劑	永久增加智力的藥劑。服用次數越多，藥效越差。	智力+25	3	2	30100304	0	0	1|2|3|4|5	1	3	0	60	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	630	420	33	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30100305	五階智力藥劑	永久增加智力的藥劑。服用次數越多，藥效越差。	智力+30	3	2	30100305	0	0	1|2|3|4|5	1	3	0	60	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1230	820	51	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30100306	六階智力藥劑	永久增加智力的藥劑。服用次數越多，藥效越差。	智力+35	3	2	30100306	0	0	1|2|3|4|5	1	3	0	60	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	1200	74	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30100307	七階智力藥劑	永久增加智力的藥劑。服用次數越多，藥效越差。	智力+40	3	2	30100307	0	0	1|2|3|4|5	1	4	0	60	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2600	0	100	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30200001	銀幣袋	兌換後獲得36100銀幣	徽章	4	2	30200001	0	0	1|2|3|4|5	1	1	0	60	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30200002	大銀幣袋	兌換後獲得78500銀幣	徽章	4	2	30200002	0	0	1|2|3|4|5	1	1	0	60	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30200003	特大銀幣袋	兌換後獲得285000銀幣	徽章	4	2	30200003	0	0	1|2|3|4|5	1	1	0	60	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30200004	超大銀幣袋	兌換後獲得550000銀幣	徽章	4	2	30200004	0	0	1|2|3|4|5	1	1	0	60	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30200005	小天賦點	兌換後獲得6000天賦點	徽章	4	2	30200005	0	0	1|2|3|4|5	1	1	0	60	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30200006	大天賦點	兌換後獲得25000天賦點	徽章	4	2	30200006	0	0	1|2|3|4|5	1	1	0	60	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30300001	測試禮包1	銀幣	銀幣	4	1	30300001	0	28124	1|2|3|4|5	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101004	0	0	0
30300002	測試禮包2	金幣	金幣	4	1	30300001	0	28124	1|2|3|4|5	10	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101005	0	0	0
30300003	測試禮包3	職業禮包	職業禮包	4	1	30300001	0	28124	1|2|3|4|5	10	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1|2|3	101001|101002|101003	0	0	0
30300004	測試禮包4	隨機丹藥	隨機丹藥	4	1	30300001	0	28124	1|2|3|4|5	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101006	0	0	0
30300005	測試禮包5	禮包中禮包	禮包中禮包	4	1	30300001	0	28124	1|2|3|4|5	5	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101007	0	0	0
30300010	10級成長禮包	10級可以使用	打開可獲得普通項鍊、普通手套、普通鎧甲、普通戒指、普通戰靴、<font color="#FFFF00">1000</font><font color="#ffffff">銀幣、</font><font color="#FFFF00">20級成長禮包。</font>	4	1	30300001	0	28124	1|2|3|4|5	10	5	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101010	0	0	0
30300011	20級成長禮包	20級可以使用	打開可獲得<font color="#00CC00">一階力量藥劑、一階意志藥劑、一階智力藥劑</font><font color="#FFFF00">、50000</font><font color="#ffffff">銀幣、</font><font color="#00aeef">初級戰鬥加速藥劑、</font><font color="#FFFF00">30級成長禮包。</font>	4	1	30300001	0	28124	1|2|3|4|5	20	5	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101011	0	0	0
30300012	30級成長禮包	30級可以使用	打開可獲得<font color="#00CC00">二階力量藥劑、二階意志藥劑、二階智力藥劑</font><font color="#ffffff">、</font><font color="#FFFF00">100000</font><font color="#ffffff">銀幣、</font><font color="#ff00ff">中級戰鬥加速藥劑、</font><font color="#FFFF00">40級成長禮包。</font>	4	1	30300001	0	28124	1|2|3|4|5	30	5	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101012	0	0	0
30300013	40級成長禮包	40級可以使用	打開可獲得<font color="#00CC00">三階力量藥劑、三階意志藥劑、三階智力藥劑</font><font color="#ffffff">、</font><font color="#FFFF00">1000000</font><font color="#ffffff">銀幣、</font><font color="#fff100">高級戰鬥加速藥劑。</font>	4	1	30300001	0	28124	1|2|3|4|5	40	5	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101013	0	0	0
30300014	體力禮包	體力禮包	打開可獲得20體力	4	1	30300001	0	28124	1|2|3|4|5	1	5	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101014	0	0	0
30300015	聲望禮包	聲望禮包	打開可獲得2000聲望	4	1	30300001	0	28124	1|2|3|4|5	1	5	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101015	0	0	0
30300016	天賦點禮包	天賦點禮包	打開可獲得10000天賦點	4	1	30300001	0	28124	1|2|3|4|5	1	5	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101016	0	0	0
30300017	金幣禮包	金幣禮包	打開可獲得100金幣	4	1	30300001	0	28124	1|2|3|4|5	1	5	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101017	0	0	0
30300018	銀幣禮包	銀幣禮包	打開可獲得500000銀幣	4	1	30300001	0	28124	1|2|3|4|5	1	5	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101018	0	0	0
30300019	問星大禮包	問星大禮包	打開可獲得一套金色星座	4	1	30300001	0	28124	1|2|3|4|5	1	5	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101019	0	0	0
30300020	星座碎片大禮包	星座碎片大禮包	打開可獲得1個星座碎片	4	1	30300001	0	28125	1|2|3|4|5	1	5	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101020	0	0	0
30300021	星座之力大禮包	星座之力大禮包	打開可獲得5個星座之力	4	1	30300001	0	28124	1|2|3|4|5	1	5	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101021	0	0	0
30300022	新手禮包	新手禮包	你將獲得<font color="#FFFF00">58金幣</font><font color="#ffffff">及</font><font color="#00CC00">一階力量藥劑、一階意志藥劑、一階智力藥劑</font><font color="#ffffff">各一瓶</font>	4	1	30300001	0	28124	1|2|3|4|5	1	5	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101022	0	0	0
30300023	擊退禮包	BOSS擊退禮包	內含豐富獎勵	4	1	30300001	0	28124	1|2|3|4|5	1	5	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101023	0	0	0
30300024	擊退禮包	BOSS擊退禮包	內含豐富獎勵	4	1	30300001	0	28124	1|2|3|4|5	1	5	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101024	0	0	0
30300025	擊退禮包	BOSS擊退禮包	內含豐富獎勵	4	1	30300001	0	28124	1|2|3|4|5	1	5	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101025	0	0	0
30300026	擊退禮包	BOSS擊退禮包	內含豐富獎勵	4	1	30300001	0	28124	1|2|3|4|5	1	5	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101026	0	0	0
30300027	擊退禮包	BOSS擊退禮包	內含豐富獎勵	4	1	30300001	0	28124	1|2|3|4|5	1	5	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101027	0	0	0
30300028	擊退禮包	BOSS擊退禮包	內含豐富獎勵	4	1	30300001	0	28124	1|2|3|4|5	1	5	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101028	0	0	0
30300029	擊退禮包	BOSS擊退禮包	內含豐富獎勵	4	1	30300001	0	28124	1|2|3|4|5	1	5	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101029	0	0	0
30300030	擊退禮包	BOSS擊退禮包	內含豐富獎勵	4	1	30300001	0	28124	1|2|3|4|5	1	5	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101030	0	0	0
30300031	擊退禮包	BOSS擊退禮包	內含豐富獎勵	4	1	30300001	0	28124	1|2|3|4|5	1	5	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101031	0	0	0
30300032	擊退禮包	BOSS擊退禮包	內含豐富獎勵	4	1	30300001	0	28124	1|2|3|4|5	1	5	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101032	0	0	0
30300033	銀幣禮包	銀幣禮包	打開可獲得1000000銀幣	4	1	30300001	0	28124	1|2|3|4|5	1	5	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101033	0	0	0
30300034	大銀幣禮包	大銀幣禮包	打開可獲得10000000銀幣	4	1	30300001	0	28124	1|2|3|4|5	1	5	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101034	0	0	0
30300035	金幣禮包	金幣禮包	打開可獲得100金幣	4	1	30300001	0	28124	1|2|3|4|5	1	5	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101035	0	0	0
30300036	大金幣禮包	大金幣禮包	打開可獲得1000金幣	4	1	30300001	0	28124	1|2|3|4|5	1	5	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101036	0	0	0
30300037	聲望禮包	聲望禮包	打開可獲得1000聲望	4	1	30300001	0	28124	1|2|3|4|5	1	5	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101037	0	0	0
30300038	體力禮包	體力禮包	打開可獲得200體力	4	1	30300001	0	28124	1|2|3|4|5	1	5	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101038	0	0	0
30300039	vip1禮包	vip1禮包	使用後vip等級變為vip1	4	1	30300001	0	28124	1|2|3|4|5	1	5	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101039	0	0	0
30300040	vip4禮包	vip4禮包	使用後vip等級變為vip4	4	1	30300001	0	28124	1|2|3|4|5	1	5	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101040	0	0	0
30300041	vip6禮包	vip6禮包	使用後vip等級變為vip6	4	1	30300001	0	28124	1|2|3|4|5	1	5	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101041	0	0	0
30300042	vip8禮包	vip8禮包	使用後vip等級變為vip8	4	1	30300001	0	28124	1|2|3|4|5	1	5	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101042	0	0	0
30300043	vip12禮包	vip12禮包	使用後vip等級變為vip12	4	1	30300001	0	28124	1|2|3|4|5	1	5	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101043	0	0	0
30300044	新手大禮包	新手千元大禮包	包括1000金幣+10W銀幣+4品力量、意志、智力藥劑各一瓶	4	1	30300001	0	28124	1|2|3|4|5	1	5	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101044	0	0	0
30300045	星座禮包	星座禮包	「紫微」星座一個	4	1	30300001	0	28124	1|2|3|4|5	1	5	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101045	0	0	0
30300046	S1超級禮包	S1超級禮包	6品力量藥劑+100體力	4	1	30300001	0	28124	1|2|3|4|5	1	5	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101046	0	0	0
30300047	vip4豪華禮包	vip4豪華禮包	打開獲得<font color="#FFFF00">1000金幣、</font><font color="#00CC00">一階藥劑各一顆、二階藥劑</font><font color="#ffffff">各一顆、</font><font color="#FFFF00">100000銀幣，</font><font color="#FFFF00">vip</font><font color="#ffffff">等級提高至</font><font color="#FFFF00">vip4</font>	4	1	30300001	0	28124	1|2|3|4|5	1	5	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101047	0	0	0
30300048	登陸禮包	每日登陸禮包	打開可獲得500金幣	4	1	30300001	0	28124	1|2|3|4|5	1	5	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101048	0	0	0
30300049	星座測試禮包1	星座測試禮包1	星座測試禮包1	4	1	30300001	0	28124	1|2|3|4|5	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101049	0	0	0
30300050	星座測試禮包2	星座測試禮包2	星座測試禮包2	4	1	30300001	0	28124	1|2|3|4|5	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101050	0	0	0
30300051	星座測試禮包3	星座測試禮包3	星座測試禮包3	4	1	30300001	0	28124	1|2|3|4|5	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101051	0	0	0
30300052	星座測試禮包4	星座測試禮包4	星座測試禮包4	4	1	30300001	0	28124	1|2|3|4|5	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101052	0	0	0
30300053	星座測試禮包5	星座測試禮包5	星座測試禮包5	4	1	30300001	0	28124	1|2|3|4|5	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101053	0	0	0
30300054	星座測試禮包6	星座測試禮包6	星座測試禮包6	4	1	30300001	0	28124	1|2|3|4|5	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101054	0	0	0
30300055	星座測試禮包7	星座測試禮包7	星座測試禮包7	4	1	30300001	0	28124	1|2|3|4|5	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101055	0	0	0
30300056	公會戰冠軍禮包	公會戰冠軍禮包	<font color="#ffffff">內含豐富獎勵，打開可獲得</font><font color="#FFFF00">500000銀幣，</font><font color="#ffffff">並隨機獲得</font><font color="#FF00FF">裝備煉化卷*1和藥劑*1</font>	4	1	30300001	0	28124	1|2|3|4|5	1	5	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101085	0	0	0
30300057	公會戰冠軍禮包	公會戰冠軍禮包	<font color="#ffffff">內含豐富獎勵，打開可獲得</font><font color="#FFFF00">500000銀幣，</font><font color="#ffffff">並隨機獲得</font><font color="#FF00FF">裝備煉化卷*1和藥劑*1</font>	4	1	30300001	0	28124	1|2|3|4|5	1	5	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101086	0	0	0
30300058	公會戰冠軍禮包	公會戰冠軍禮包	<font color="#ffffff">內含豐富獎勵，打開可獲得</font><font color="#FFFF00">500000銀幣，</font><font color="#ffffff">並隨機獲得</font><font color="#FF00FF">裝備煉化卷*1和藥劑*1</font>	4	1	30300001	0	28124	1|2|3|4|5	1	5	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101087	0	0	0
30300059	公會戰冠軍禮包	公會戰冠軍禮包	<font color="#ffffff">內含豐富獎勵，打開可獲得</font><font color="#FFFF00">500000銀幣，</font><font color="#ffffff">並隨機獲得</font><font color="#FF00FF">裝備煉化卷*1和藥劑*1</font>	4	1	30300001	0	28124	1|2|3|4|5	1	5	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101088	0	0	0
30300060	公會戰亞軍禮包	公會戰亞軍禮包	<font color="#ffffff">內含豐富獎勵，打開可獲得</font><font color="#FFFF00">250000銀幣，</font><font color="#ffffff">並隨機獲得</font><font color="#FF00FF">裝備煉化卷*1或藥劑*1</font>	4	1	30300001	0	28124	1|2|3|4|5	1	5	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101089	0	0	0
30300061	公會戰亞軍禮包	公會戰亞軍禮包	<font color="#ffffff">內含豐富獎勵，打開可獲得</font><font color="#FFFF00">250000銀幣，</font><font color="#ffffff">並隨機獲得</font><font color="#FF00FF">裝備煉化卷*1或藥劑*1</font>	4	1	30300001	0	28124	1|2|3|4|5	1	5	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101090	0	0	0
30300062	公會戰亞軍禮包	公會戰亞軍禮包	<font color="#ffffff">內含豐富獎勵，打開可獲得</font><font color="#FFFF00">250000銀幣，</font><font color="#ffffff">並隨機獲得</font><font color="#FF00FF">裝備煉化卷*1或藥劑*1</font>	4	1	30300001	0	28124	1|2|3|4|5	1	5	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101091	0	0	0
30300063	公會戰亞軍禮包	公會戰亞軍禮包	<font color="#ffffff">內含豐富獎勵，打開可獲得</font><font color="#FFFF00">250000銀幣，</font><font color="#ffffff">並隨機獲得</font><font color="#FF00FF">裝備煉化卷*1或藥劑*1</font>	4	1	30300001	0	28124	1|2|3|4|5	1	5	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101092	0	0	0
