編號	名稱	邮箱中描述	物品描述	禮包icon（大）	禮包icon（小）	魔力	皮膚id	水晶	能量	帮会货币	免费换装备buff	紫魂buff	經驗	聲望	競技場邀請券	好友點數	魔靈	卷軸	物品	精髓	魔灵碎片	魔灵碎片	符文	皮肤	禮包發放後有效時間	類型	广播message表id	數量(前端顯示用)
33002013	銅錢*500000	幫派boss排名送來的禮物	用來強化、購買商品、召喚武將的貨幣	images/icon/tongqian_big.png	images/icon/tongqian_small.png	500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8553600	2	0	0
33002014	銅錢*60000	幫派boss排名送來的禮物	用來強化、購買商品、召喚武將的貨幣	images/icon/tongqian_big.png	images/icon/tongqian_small.png	60000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8553600	2	0	0
33002015	銅錢*78000	幫派boss排名送來的禮物	用來強化、購買商品、召喚武將的貨幣	images/icon/tongqian_big.png	images/icon/tongqian_small.png	78000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8553600	2	0	0
33002016	銅錢*96000	幫派boss排名送來的禮物	用來強化、購買商品、召喚武將的貨幣	images/icon/tongqian_big.png	images/icon/tongqian_small.png	96000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8553600	2	0	0
33002017	銅錢*114000	幫派boss排名送來的禮物	用來強化、購買商品、召喚武將的貨幣	images/icon/tongqian_big.png	images/icon/tongqian_small.png	114000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8553600	2	0	0
33002018	銅錢*132000	幫派boss排名送來的禮物	用來強化、購買商品、召喚武將的貨幣	images/icon/tongqian_big.png	images/icon/tongqian_small.png	132000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8553600	2	0	0
33002019	銅錢*150000	幫派boss排名送來的禮物	用來強化、購買商品、召喚武將的貨幣	images/icon/tongqian_big.png	images/icon/tongqian_small.png	150000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8553600	2	0	0
33002020	銅錢*168000	幫派boss排名送來的禮物	用來強化、購買商品、召喚武將的貨幣	images/icon/tongqian_big.png	images/icon/tongqian_small.png	168000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8553600	2	0	0
33002021	銅錢*186000	幫派boss排名送來的禮物	用來強化、購買商品、召喚武將的貨幣	images/icon/tongqian_big.png	images/icon/tongqian_small.png	186000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8553600	2	0	0
33002022	銅錢*204000	幫派boss排名送來的禮物	用來強化、購買商品、召喚武將的貨幣	images/icon/tongqian_big.png	images/icon/tongqian_small.png	204000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8553600	2	0	0
33002023	銅錢*240000	幫派boss排名送來的禮物	用來強化、購買商品、召喚武將的貨幣	images/icon/tongqian_big.png	images/icon/tongqian_small.png	240000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8553600	2	0	0
33002024	銅錢*258000	幫派boss排名送來的禮物	用來強化、購買商品、召喚武將的貨幣	images/icon/tongqian_big.png	images/icon/tongqian_small.png	258000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8553600	2	0	0
33002025	銅錢*276000	幫派boss排名送來的禮物	用來強化、購買商品、召喚武將的貨幣	images/icon/tongqian_big.png	images/icon/tongqian_small.png	276000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8553600	2	0	0
33002026	銅錢*300000	幫派boss排名送來的禮物	用來強化、購買商品、召喚武將的貨幣	images/icon/tongqian_big.png	images/icon/tongqian_small.png	300000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8553600	2	0	0
33002027	銅錢*40000	幫派boss排名送來的禮物	用來強化、購買商品、召喚武將的貨幣	images/icon/tongqian_big.png	images/icon/tongqian_small.png	40000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8553600	2	0	0
33002028	銅錢*52000	幫派boss排名送來的禮物	用來強化、購買商品、召喚武將的貨幣	images/icon/tongqian_big.png	images/icon/tongqian_small.png	52000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8553600	2	0	0
33002029	銅錢*64000	幫派boss排名送來的禮物	用來強化、購買商品、召喚武將的貨幣	images/icon/tongqian_big.png	images/icon/tongqian_small.png	64000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8553600	2	0	0
33002030	銅錢*76000	幫派boss排名送來的禮物	用來強化、購買商品、召喚武將的貨幣	images/icon/tongqian_big.png	images/icon/tongqian_small.png	76000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8553600	2	0	0
33002031	銅錢*88000	幫派boss排名送來的禮物	用來強化、購買商品、召喚武將的貨幣	images/icon/tongqian_big.png	images/icon/tongqian_small.png	88000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8553600	2	0	0
33002032	銅錢*100000	幫派boss排名送來的禮物	用來強化、購買商品、召喚武將的貨幣	images/icon/tongqian_big.png	images/icon/tongqian_small.png	100000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8553600	2	0	0
33002033	銅錢*112000	幫派boss排名送來的禮物	用來強化、購買商品、召喚武將的貨幣	images/icon/tongqian_big.png	images/icon/tongqian_small.png	112000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8553600	2	0	0
33002034	銅錢*124000	幫派boss排名送來的禮物	用來強化、購買商品、召喚武將的貨幣	images/icon/tongqian_big.png	images/icon/tongqian_small.png	124000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8553600	2	0	0
33002035	銅錢*136000	幫派boss排名送來的禮物	用來強化、購買商品、召喚武將的貨幣	images/icon/tongqian_big.png	images/icon/tongqian_small.png	136000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8553600	2	0	0
33002036	銅錢*160000	幫派boss排名送來的禮物	用來強化、購買商品、召喚武將的貨幣	images/icon/tongqian_big.png	images/icon/tongqian_small.png	160000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8553600	2	0	0
33002037	銅錢*172000	幫派boss排名送來的禮物	用來強化、購買商品、召喚武將的貨幣	images/icon/tongqian_big.png	images/icon/tongqian_small.png	172000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8553600	2	0	0
33002038	銅錢*184000	幫派boss排名送來的禮物	用來強化、購買商品、召喚武將的貨幣	images/icon/tongqian_big.png	images/icon/tongqian_small.png	184000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8553600	2	0	0
33002039	銅錢*200000	幫派boss排名送來的禮物	用來強化、購買商品、召喚武將的貨幣	images/icon/tongqian_big.png	images/icon/tongqian_small.png	200000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8553600	2	0	0
33002040	銅錢*20000	幫派boss排名送來的禮物	用來強化、購買商品、召喚武將的貨幣	images/icon/tongqian_big.png	images/icon/tongqian_small.png	20000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8553600	2	0	0
33002041	銅錢*26000	幫派boss排名送來的禮物	用來強化、購買商品、召喚武將的貨幣	images/icon/tongqian_big.png	images/icon/tongqian_small.png	26000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8553600	2	0	0
33002042	銅錢*32000	幫派boss排名送來的禮物	用來強化、購買商品、召喚武將的貨幣	images/icon/tongqian_big.png	images/icon/tongqian_small.png	32000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8553600	2	0	0
33002043	銅錢*38000	幫派boss排名送來的禮物	用來強化、購買商品、召喚武將的貨幣	images/icon/tongqian_big.png	images/icon/tongqian_small.png	38000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8553600	2	0	0
33002044	銅錢*44000	幫派boss排名送來的禮物	用來強化、購買商品、召喚武將的貨幣	images/icon/tongqian_big.png	images/icon/tongqian_small.png	44000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8553600	2	0	0
33002045	銅錢*50000	幫派boss排名送來的禮物	用來強化、購買商品、召喚武將的貨幣	images/icon/tongqian_big.png	images/icon/tongqian_small.png	50000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8553600	2	0	0
33002046	銅錢*56000	幫派boss排名送來的禮物	用來強化、購買商品、召喚武將的貨幣	images/icon/tongqian_big.png	images/icon/tongqian_small.png	56000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8553600	2	0	0
33002047	銅錢*62000	幫派boss排名送來的禮物	用來強化、購買商品、召喚武將的貨幣	images/icon/tongqian_big.png	images/icon/tongqian_small.png	62000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8553600	2	0	0
33002048	銅錢*68000	幫派boss排名送來的禮物	用來強化、購買商品、召喚武將的貨幣	images/icon/tongqian_big.png	images/icon/tongqian_small.png	68000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8553600	2	0	0
33002049	銅錢*80000	幫派boss排名送來的禮物	用來強化、購買商品、召喚武將的貨幣	images/icon/tongqian_big.png	images/icon/tongqian_small.png	80000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8553600	2	0	0
33002050	銅錢*86000	幫派boss排名送來的禮物	用來強化、購買商品、召喚武將的貨幣	images/icon/tongqian_big.png	images/icon/tongqian_small.png	86000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8553600	2	0	0
33002051	銅錢*92000	幫派boss排名送來的禮物	用來強化、購買商品、召喚武將的貨幣	images/icon/tongqian_big.png	images/icon/tongqian_small.png	92000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8553600	2	0	0
33002052	銅錢*100000	幫派boss排名送來的禮物	用來強化、購買商品、召喚武將的貨幣	images/icon/tongqian_big.png	images/icon/tongqian_small.png	100000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8553600	2	0	0
33003001	6小時雙倍經驗	幫派boss排名送來的禮物	使用後持續時間內挑戰副本獲得經驗加倍	images/icon/exp_big.png	images/icon/exp_small.png	0	0	0	0	0	0	0	21600:10000	0	0	0	0	0	0	0	0	0	0	0	8553600	2	0	0
33003002	2小時雙倍經驗	幫派boss排名送來的禮物	使用後持續時間內挑戰副本獲得經驗加倍	images/icon/exp_big.png	images/icon/exp_small.png	0	0	0	0	0	0	0	7200:10000	0	0	0	0	0	0	0	0	0	0	0	8553600	2	0	0
33004001	神魔符籙*1	擊殺幫派boss送來的禮物	蘊含神秘力量的符籙。|可召喚1名神屬性或魔屬性3~5星的武將。|結果無法預測。	images/shop/0030.png	images/icon/shenmofl_small.png	0	0	0	0	0	0	0	0	0	0	0	0	90001010#1	0	0	0	0	0	0	8553600	2	20043	0
33005001	傳奇符籙*1	擊殺幫派boss送來的禮物	蘊含神秘力量的符籙。|可召喚1名4~5星的武將。|結果無法預測。	images/icon/chuanqifl_big.png	images/icon/chuanqifl_small.png	0	0	0	0	0	0	0	0	0	0	0	0	90001011#1	0	0	0	0	0	0	8553600	2	20043	0
33006001	普通符籙*10	擊殺幫派boss送來的禮物	蘊含神秘力量的符籙。|可召喚1名1~3星的武將。|結果無法預測。	images/shop/0001.png	images/shop/0001.png	0	0	0	0	0	0	0	0	0	0	0	0	90001001#10	0	0	0	0	0	0	8553600	2	0	0
33006002	高級符籙*1	擊殺幫派boss送來的禮物	蘊含神秘力量的符籙。|可召喚1名3~5星的武將。|結果無法預測。	images/icon/gaojifl_big.png	images/icon/gaojifl_small.png	0	0	0	0	0	0	0	0	0	0	0	0	90001002#1	0	0	0	0	0	0	8553600	2	0	0
33007001	10萬銅錢	擊殺幫派boss送來的禮物	用來強化、購買商品、召喚武將的貨幣	images/icon/tongqian_big.png	images/icon/tongqian_small.png	100000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8553600	2	0	0
33007002	3萬銅錢	擊殺幫派boss送來的禮物	用來強化、購買商品、召喚武將的貨幣	images/icon/tongqian_big.png	images/icon/tongqian_small.png	30000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8553600	2	0	0
33008001	元寶*60	擊殺幫派boss送來的禮物	稀有的貨幣|可通過副本掉落或儲值獲得	images/icon/yuanbao_big.png	images/icon/yuanbao_small.png	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8553600	2	0	0
33008002	元寶*20	擊殺幫派boss送來的禮物	稀有的貨幣|可通過副本掉落或儲值獲得	images/icon/yuanbao_big.png	images/icon/yuanbao_small.png	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8553600	2	0	0
33009001	高級水魂石*3	擊殺幫派boss送來的禮物	水屬性的完美魂石，是武將覺醒的材料。掉落地點：試煉戰場-水之試煉	images/icon/gaojishuihs_big.png	images/icon/gaojishuihs_small.png	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2003#3	0	0	0	0	8553600	2	0	0
33009002	高級火魂石*3	擊殺幫派boss送來的禮物	火屬性的完美魂石，是武將覺醒的材料。掉落地點：試煉戰場-火之試煉	images/icon/gaojihuohs_big.png	images/icon/gaojihuohs_small.png	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3003#3	0	0	0	0	8553600	2	0	0
33009003	高級風魂石*3	擊殺幫派boss送來的禮物	風屬性的完美魂石，是武將覺醒的材料。掉落地點：試煉戰場-風之試煉	images/icon/gaojifenghs_big.png	images/icon/gaojifenghs_small.png	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4003#3	0	0	0	0	8553600	2	0	0
33009004	高級神魂石*3	擊殺幫派boss送來的禮物	神屬性的完美魂石，是武將覺醒的材料。掉落地點：試煉戰場-神之試煉	images/icon/gaojishenhs_big.png	images/icon/gaojishenhs_small.png	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5003#3	0	0	0	0	8553600	2	0	0
33009005	高級魔魂石*3	擊殺幫派boss送來的禮物	魔屬性的完美魂石，是武將覺醒的材料。掉落地點：試煉戰場-魔之試煉	images/icon/gaojimohs_big.png	images/icon/gaojimohs_small.png	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6003#3	0	0	0	0	8553600	2	0	0
33009006	高級魂石*3	擊殺幫派boss送來的禮物	沒有任何屬性的完美魂石，是武將覺醒的材料。掉落地點：試煉戰場-魂之試煉	images/icon/gaojiwuhs_big.png	images/icon/gaojiwuhs_small.png	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1003#3	0	0	0	0	8553600	2	0	0
33009007	中級水魂石*3	擊殺幫派boss送來的禮物	水屬性的大塊魂石，是武將覺醒的材料。掉落地點：試煉戰場-水之試煉	images/icon/zhongjishuihs_big.png	images/icon/zhongjishuihs_small.png	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2002#3	0	0	0	0	8553600	2	0	0
33009008	中級火魂石*3	擊殺幫派boss送來的禮物	火屬性的大塊魂石，是武將覺醒的材料。掉落地點：試煉戰場-火之試煉	images/icon/zhongjihuohs_big.png	images/icon/zhongjihuohs_small.png	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3002#3	0	0	0	0	8553600	2	0	0
33009009	中級風魂石*3	擊殺幫派boss送來的禮物	風屬性的大塊魂石，是武將覺醒的材料。掉落地點：試煉戰場-風之試煉	images/icon/zhongjifenghs_big.png	images/icon/zhongjifenghs_small.png	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4002#3	0	0	0	0	8553600	2	0	0
33009010	中級神魂石*3	擊殺幫派boss送來的禮物	神屬性的大塊魂石，是武將覺醒的材料。掉落地點：試煉戰場-神之試煉	images/icon/zhongjixianhs_big.png	images/icon/zhongjixianhs_small.png	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5002#3	0	0	0	0	8553600	2	0	0
33009011	中級魔魂石*3	擊殺幫派boss送來的禮物	魔屬性的大塊魂石，是武將覺醒的材料。掉落地點：試煉戰場-魔之試煉	images/icon/zhongjimohs_big.png	images/icon/zhongjimohs_small.png	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6002#3	0	0	0	0	8553600	2	0	0
33009012	中級魂石*3	擊殺幫派boss送來的禮物	沒有任何屬性的大塊魂石，是武將覺醒的材料。掉落地點：試煉戰場-魂之試煉	images/icon/zhongjiwuhs_big.png	images/icon/zhongjiwuhs_small.png	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002#3	0	0	0	0	8553600	2	0	0
33010001	裝備禮包4星	擊殺幫派boss送來的禮物	給武將穿上裝備后，可大幅提高武將屬性	images/icon/zhuangbei_big.png	images/icon/zhuangbei_small.png	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	8553600	2	0	0
33010002	裝備禮包6星	擊殺幫派boss送來的禮物	給武將穿上裝備后，可大幅提高武將屬性	images/icon/zhuangbei_big.png	images/icon/zhuangbei_small.png	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	8553600	2	0	0
34001001	令牌*1	中秋活動送來的禮物	挑戰競技場需要消耗令牌|可通過商店購買或時間恢復獲得	images/icon/lingpai_big.png	images/icon/lingpai_small.png	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	8553600	2	0	0
60011	裝備禮包	裝備禮包送來的禮物	給武將穿上裝備后，可大幅提高武將屬性	images/icon/zhuangbei_big.png	images/icon/zhuangbei_small.png	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	8553600	2	0	0
60012	裝備禮包	裝備禮包送來的禮物	給武將穿上裝備后，可大幅提高武將屬性	images/icon/zhuangbei_big.png	images/icon/zhuangbei_small.png	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	8553600	2	0	0
60013	裝備禮包	裝備禮包送來的禮物	給武將穿上裝備后，可大幅提高武將屬性	images/icon/zhuangbei_big.png	images/icon/zhuangbei_small.png	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	8553600	2	0	0
60014	裝備禮包	裝備禮包送來的禮物	給武將穿上裝備后，可大幅提高武將屬性	images/icon/zhuangbei_big.png	images/icon/zhuangbei_small.png	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	8553600	2	0	0
60015	裝備禮包	裝備禮包送來的禮物	給武將穿上裝備后，可大幅提高武將屬性	images/icon/zhuangbei_big.png	images/icon/zhuangbei_small.png	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	8553600	2	0	0
60016	裝備禮包	裝備禮包送來的禮物	給武將穿上裝備后，可大幅提高武將屬性	images/icon/zhuangbei_big.png	images/icon/zhuangbei_small.png	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	8553600	2	0	0
60021	裝備禮包	裝備禮包送來的禮物	給武將穿上裝備后，可大幅提高武將屬性	images/icon/zhuangbei_big.png	images/icon/zhuangbei_small.png	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	8553600	2	0	0
60022	裝備禮包	裝備禮包送來的禮物	給武將穿上裝備后，可大幅提高武將屬性	images/icon/zhuangbei_big.png	images/icon/zhuangbei_small.png	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	8553600	2	0	0
60023	裝備禮包	裝備禮包送來的禮物	給武將穿上裝備后，可大幅提高武將屬性	images/icon/zhuangbei_big.png	images/icon/zhuangbei_small.png	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	8553600	2	0	0
60024	裝備禮包	裝備禮包送來的禮物	給武將穿上裝備后，可大幅提高武將屬性	images/icon/zhuangbei_big.png	images/icon/zhuangbei_small.png	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	8553600	2	0	0
60025	裝備禮包	裝備禮包送來的禮物	給武將穿上裝備后，可大幅提高武將屬性	images/icon/zhuangbei_big.png	images/icon/zhuangbei_small.png	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	8553600	2	0	0
60026	裝備禮包	裝備禮包送來的禮物	給武將穿上裝備后，可大幅提高武將屬性	images/icon/zhuangbei_big.png	images/icon/zhuangbei_small.png	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	8553600	2	0	0
60031	裝備禮包	裝備禮包送來的禮物	給武將穿上裝備后，可大幅提高武將屬性	images/icon/zhuangbei_big.png	images/icon/zhuangbei_small.png	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	8553600	2	0	0
60032	裝備禮包	裝備禮包送來的禮物	給武將穿上裝備后，可大幅提高武將屬性	images/icon/zhuangbei_big.png	images/icon/zhuangbei_small.png	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	8553600	2	0	0
60033	裝備禮包	裝備禮包送來的禮物	給武將穿上裝備后，可大幅提高武將屬性	images/icon/zhuangbei_big.png	images/icon/zhuangbei_small.png	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	8553600	2	0	0
60034	裝備禮包	裝備禮包送來的禮物	給武將穿上裝備后，可大幅提高武將屬性	images/icon/zhuangbei_big.png	images/icon/zhuangbei_small.png	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	8553600	2	0	0
60035	裝備禮包	裝備禮包送來的禮物	給武將穿上裝備后，可大幅提高武將屬性	images/icon/zhuangbei_big.png	images/icon/zhuangbei_small.png	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	8553600	2	0	0
60036	裝備禮包	裝備禮包送來的禮物	給武將穿上裝備后，可大幅提高武將屬性	images/icon/zhuangbei_big.png	images/icon/zhuangbei_small.png	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	8553600	2	0	0
60041	裝備禮包	裝備禮包送來的禮物	給武將穿上裝備后，可大幅提高武將屬性	images/icon/zhuangbei_big.png	images/icon/zhuangbei_small.png	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	8553600	2	0	0
60042	裝備禮包	裝備禮包送來的禮物	給武將穿上裝備后，可大幅提高武將屬性	images/icon/zhuangbei_big.png	images/icon/zhuangbei_small.png	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	8553600	2	0	0
60043	裝備禮包	裝備禮包送來的禮物	給武將穿上裝備后，可大幅提高武將屬性	images/icon/zhuangbei_big.png	images/icon/zhuangbei_small.png	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	8553600	2	0	0
60044	裝備禮包	裝備禮包送來的禮物	給武將穿上裝備后，可大幅提高武將屬性	images/icon/zhuangbei_big.png	images/icon/zhuangbei_small.png	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	8553600	2	0	0
60045	裝備禮包	裝備禮包送來的禮物	給武將穿上裝備后，可大幅提高武將屬性	images/icon/zhuangbei_big.png	images/icon/zhuangbei_small.png	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	8553600	2	0	0
60046	裝備禮包	裝備禮包送來的禮物	給武將穿上裝備后，可大幅提高武將屬性	images/icon/zhuangbei_big.png	images/icon/zhuangbei_small.png	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	8553600	2	0	0
60051	裝備禮包	裝備禮包送來的禮物	給武將穿上裝備后，可大幅提高武將屬性	images/icon/zhuangbei_big.png	images/icon/zhuangbei_small.png	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	8553600	2	0	0
60052	裝備禮包	裝備禮包送來的禮物	給武將穿上裝備后，可大幅提高武將屬性	images/icon/zhuangbei_big.png	images/icon/zhuangbei_small.png	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	8553600	2	0	0
60053	裝備禮包	裝備禮包送來的禮物	給武將穿上裝備后，可大幅提高武將屬性	images/icon/zhuangbei_big.png	images/icon/zhuangbei_small.png	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	8553600	2	0	0
60054	裝備禮包	裝備禮包送來的禮物	給武將穿上裝備后，可大幅提高武將屬性	images/icon/zhuangbei_big.png	images/icon/zhuangbei_small.png	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	8553600	2	0	0
60055	裝備禮包	裝備禮包送來的禮物	給武將穿上裝備后，可大幅提高武將屬性	images/icon/zhuangbei_big.png	images/icon/zhuangbei_small.png	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	8553600	2	0	0
